######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       https://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20121022|28464|19850701|20121019|+1000
apnic|CN|ipv4|60.8.0.0|131072|20040329|allocated
apnic|CN|ipv4|60.10.0.0|65536|20040329|allocated
apnic|CN|ipv4|60.11.0.0|65536|20041231|allocated
apnic|CN|ipv4|60.12.0.0|65536|20040629|allocated
apnic|CN|ipv4|60.13.0.0|16384|20040629|allocated
apnic|CN|ipv4|60.13.64.0|16384|20060720|allocated
apnic|CN|ipv4|60.13.128.0|32768|20040819|allocated
apnic|CN|ipv4|60.14.0.0|131072|20041231|allocated
apnic|CN|ipv4|60.16.0.0|524288|20040329|allocated
apnic|CN|ipv4|60.24.0.0|262144|20040416|allocated
apnic|CN|ipv4|60.28.0.0|131072|20040416|allocated
apnic|CN|ipv4|60.30.0.0|65536|20040416|allocated
apnic|CN|ipv4|60.31.0.0|65536|20040420|allocated
apnic|JP|ipv4|60.32.0.0|1048576|20040402|allocated
apnic|MY|ipv4|60.48.0.0|262144|20040607|allocated
apnic|MY|ipv4|60.52.0.0|131072|20040607|allocated
apnic|MY|ipv4|60.54.0.0|65536|20040607|allocated
apnic|CN|ipv4|60.55.0.0|65536|20040802|allocated
apnic|JP|ipv4|60.56.0.0|65536|20040615|allocated
apnic|JP|ipv4|60.57.0.0|32768|20040615|allocated
apnic|JP|ipv4|60.57.128.0|32768|20041217|allocated
apnic|JP|ipv4|60.58.0.0|131072|20040616|allocated
apnic|JP|ipv4|60.60.0.0|131072|20040616|allocated
apnic|JP|ipv4|60.62.0.0|32768|20040616|allocated
apnic|JP|ipv4|60.62.128.0|4096|20040616|allocated
apnic|JP|ipv4|60.62.144.0|4096|20050718|allocated
apnic|JP|ipv4|60.62.160.0|8192|20050718|allocated
apnic|JP|ipv4|60.62.192.0|16384|20050718|allocated
apnic|CN|ipv4|60.63.0.0|65536|20040803|allocated
apnic|JP|ipv4|60.64.0.0|4194304|20040520|allocated
apnic|JP|ipv4|60.128.0.0|2097152|20040520|allocated
apnic|CN|ipv4|60.160.0.0|131072|20040621|allocated
apnic|CN|ipv4|60.162.0.0|131072|20040625|allocated
apnic|CN|ipv4|60.164.0.0|131072|20040812|allocated
apnic|CN|ipv4|60.166.0.0|131072|20040721|allocated
apnic|CN|ipv4|60.168.0.0|524288|20040721|allocated
apnic|CN|ipv4|60.176.0.0|1048576|20040625|allocated
apnic|JP|ipv4|60.192.0.0|131072|20040623|allocated
apnic|CN|ipv4|60.194.0.0|131072|20040712|allocated
apnic|KR|ipv4|60.196.0.0|131072|20040729|allocated
apnic|TW|ipv4|60.198.0.0|65536|20041224|allocated
apnic|TW|ipv4|60.199.0.0|65536|20051118|allocated
apnic|CN|ipv4|60.200.0.0|262144|20040721|allocated
apnic|CN|ipv4|60.204.0.0|65536|20040721|allocated
apnic|CN|ipv4|60.205.0.0|65536|20060919|allocated
apnic|CN|ipv4|60.206.0.0|131072|20060907|allocated
apnic|CN|ipv4|60.208.0.0|524288|20040705|allocated
apnic|CN|ipv4|60.216.0.0|131072|20040705|allocated
apnic|CN|ipv4|60.218.0.0|131072|20041231|allocated
apnic|CN|ipv4|60.220.0.0|262144|20040716|allocated
apnic|AU|ipv4|60.224.0.0|524288|20040728|allocated
apnic|CN|ipv4|60.232.0.0|131072|20040803|allocated
apnic|NZ|ipv4|60.234.0.0|65536|20040809|allocated
apnic|CN|ipv4|60.235.0.0|65536|20060920|allocated
apnic|JP|ipv4|60.236.0.0|131072|20040804|allocated
apnic|JP|ipv4|60.238.0.0|131072|20050602|allocated
apnic|AU|ipv4|60.240.0.0|65536|20040730|allocated
apnic|AU|ipv4|60.241.0.0|65536|20050601|allocated
apnic|AU|ipv4|60.242.0.0|65536|20060329|allocated
apnic|IN|ipv4|60.243.0.0|65536|20060922|allocated
apnic|TW|ipv4|60.244.0.0|8192|20040709|allocated
apnic|TW|ipv4|60.244.32.0|8192|20050121|allocated
apnic|TW|ipv4|60.244.64.0|16384|20050121|allocated
apnic|TW|ipv4|60.244.128.0|32768|20060421|allocated
apnic|TW|ipv4|60.245.0.0|16384|20050104|allocated
apnic|TW|ipv4|60.245.64.0|8192|20060831|allocated
apnic|TW|ipv4|60.245.96.0|8192|20070615|allocated
apnic|CN|ipv4|60.245.128.0|32768|20060906|allocated
apnic|MO|ipv4|60.246.0.0|65536|20101231|allocated
apnic|CN|ipv4|60.247.0.0|65536|20060925|allocated
apnic|TW|ipv4|60.248.0.0|65536|20041029|allocated
apnic|TW|ipv4|60.249.0.0|65536|20060731|allocated
apnic|TW|ipv4|60.250.0.0|131072|20060731|allocated
apnic|CN|ipv4|60.252.0.0|65536|20060929|allocated
apnic|KR|ipv4|60.253.0.0|16384|20110113|allocated
apnic|KR|ipv4|60.253.64.0|8192|20101230|allocated
apnic|ID|ipv4|60.253.96.0|8192|20060920|allocated
apnic|CN|ipv4|60.253.128.0|32768|20060911|allocated
apnic|IN|ipv4|60.254.0.0|32768|20041217|allocated
apnic|US|ipv4|60.254.128.0|16384|20041213|allocated
apnic|JP|ipv4|60.254.192.0|16384|20060901|allocated
apnic|CN|ipv4|60.255.0.0|65536|20040825|allocated
apnic|IN|ipv4|61.0.0.0|65536|20000111|allocated
apnic|IN|ipv4|61.1.0.0|65536|20000113|allocated
apnic|IN|ipv4|61.2.0.0|131072|20011227|allocated
apnic|HK|ipv4|61.4.0.0|16384|20000831|allocated
apnic|MM|ipv4|61.4.64.0|4096|20101231|allocated
apnic|CN|ipv4|61.4.80.0|1024|20070125|allocated
apnic|CN|ipv4|61.4.84.0|1024|20110414|allocated
apnic|CN|ipv4|61.4.88.0|2048|20110412|allocated
apnic|MY|ipv4|61.4.96.0|4096|20060724|allocated
apnic|MY|ipv4|61.4.112.0|4096|20060926|allocated
apnic|JP|ipv4|61.4.128.0|8192|20020211|allocated
apnic|JP|ipv4|61.4.160.0|4096|20021210|allocated
apnic|CN|ipv4|61.4.176.0|4096|20070129|allocated
apnic|KR|ipv4|61.4.192.0|8192|20041223|allocated
apnic|KR|ipv4|61.4.224.0|8192|20060124|allocated
apnic|ID|ipv4|61.5.0.0|32768|20001002|allocated
apnic|PK|ipv4|61.5.128.0|8192|20040402|allocated
apnic|KR|ipv4|61.5.160.0|8192|20060727|allocated
apnic|AF|ipv4|61.5.192.0|4096|20110105|allocated
apnic|NC|ipv4|61.5.208.0|4096|20070129|allocated
apnic|JP|ipv4|61.5.224.0|8192|20060728|allocated
apnic|MY|ipv4|61.6.0.0|32768|20000804|allocated
apnic|MY|ipv4|61.6.128.0|16384|20000804|allocated
apnic|BN|ipv4|61.6.192.0|16384|20041231|allocated
apnic|JP|ipv4|61.7.0.0|16384|20021029|allocated
apnic|JP|ipv4|61.7.64.0|16384|20030910|allocated
apnic|TH|ipv4|61.7.128.0|32768|20041130|allocated
apnic|AU|ipv4|61.8.0.0|8192|19980213|allocated
apnic|AU|ipv4|61.8.32.0|8192|20040112|allocated
apnic|ID|ipv4|61.8.64.0|4096|20060804|allocated
apnic|JP|ipv4|61.8.80.0|2048|20070216|allocated
apnic|JP|ipv4|61.8.88.0|2048|20071030|allocated
apnic|AU|ipv4|61.8.96.0|8192|20000201|allocated
apnic|IN|ipv4|61.8.128.0|8192|20021219|allocated
apnic|CN|ipv4|61.8.160.0|4096|20060807|allocated
apnic|AU|ipv4|61.8.176.0|2048|20070918|allocated
apnic|AU|ipv4|61.8.184.0|2048|20080507|allocated
apnic|SG|ipv4|61.8.192.0|8192|20020404|allocated
apnic|SG|ipv4|61.8.224.0|8192|20000207|allocated
apnic|PH|ipv4|61.9.0.0|32768|19991126|allocated
apnic|AU|ipv4|61.9.128.0|32768|20000703|allocated
apnic|HK|ipv4|61.10.0.0|16384|20000127|allocated
apnic|HK|ipv4|61.10.64.0|8192|20000517|allocated
apnic|HK|ipv4|61.10.96.0|8192|20000630|allocated
apnic|HK|ipv4|61.10.128.0|32768|20000824|allocated
apnic|IN|ipv4|61.11.0.0|8192|20000128|allocated
apnic|IN|ipv4|61.11.32.0|8192|20010227|allocated
apnic|IN|ipv4|61.11.64.0|16384|20010227|allocated
apnic|JP|ipv4|61.11.128.0|8192|20030911|allocated
apnic|JP|ipv4|61.11.160.0|4096|20031219|allocated
apnic|JP|ipv4|61.11.176.0|4096|20050124|allocated
apnic|JP|ipv4|61.11.192.0|4096|20050124|allocated
apnic|MY|ipv4|61.11.208.0|4096|20070129|allocated
apnic|VN|ipv4|61.11.224.0|8192|20110330|allocated
apnic|IN|ipv4|61.12.0.0|32768|20040415|allocated
apnic|JP|ipv4|61.12.128.0|32768|20050711|allocated
apnic|SG|ipv4|61.13.0.0|32768|20000309|allocated
apnic|SG|ipv4|61.13.128.0|32768|20000707|allocated
apnic|AU|ipv4|61.14.0.0|16384|20000310|allocated
apnic|SG|ipv4|61.14.64.0|8192|20020514|allocated
apnic|AU|ipv4|61.14.96.0|8192|20060906|allocated
apnic|JP|ipv4|61.14.128.0|8192|20040312|allocated
apnic|JP|ipv4|61.14.160.0|8192|20050412|allocated
apnic|PH|ipv4|61.14.192.0|16384|20020509|allocated
apnic|HK|ipv4|61.15.0.0|32768|20010525|allocated
apnic|HK|ipv4|61.15.128.0|32768|20010907|allocated
apnic|SG|ipv4|61.16.0.0|32768|20001108|allocated
apnic|IN|ipv4|61.16.128.0|32768|20030303|allocated
apnic|IN|ipv4|61.17.0.0|32768|20020612|allocated
apnic|IN|ipv4|61.17.128.0|32768|20041122|allocated
apnic|HK|ipv4|61.18.0.0|65536|20001213|allocated
apnic|TH|ipv4|61.19.0.0|16384|20030331|allocated
apnic|TH|ipv4|61.19.64.0|16384|20041130|allocated
apnic|TH|ipv4|61.19.128.0|32768|20030331|allocated
apnic|TW|ipv4|61.20.0.0|65536|20010117|allocated
apnic|JP|ipv4|61.21.0.0|65536|20020517|allocated
apnic|JP|ipv4|61.22.0.0|32768|20020517|allocated
apnic|JP|ipv4|61.22.128.0|8192|20020517|allocated
apnic|JP|ipv4|61.22.160.0|8192|20030317|allocated
apnic|JP|ipv4|61.22.192.0|16384|20030317|allocated
apnic|JP|ipv4|61.23.0.0|16384|20030317|allocated
apnic|JP|ipv4|61.23.64.0|16384|20031016|allocated
apnic|JP|ipv4|61.23.128.0|32768|20031016|allocated
apnic|JP|ipv4|61.24.0.0|32768|20010315|allocated
apnic|JP|ipv4|61.24.128.0|32768|20010320|allocated
apnic|JP|ipv4|61.25.0.0|8192|20010320|allocated
apnic|JP|ipv4|61.25.32.0|8192|20010712|allocated
apnic|JP|ipv4|61.25.64.0|16384|20010712|allocated
apnic|JP|ipv4|61.25.128.0|32768|20010712|allocated
apnic|JP|ipv4|61.26.0.0|65536|20010712|allocated
apnic|JP|ipv4|61.27.0.0|32768|20020129|allocated
apnic|JP|ipv4|61.27.128.0|4096|20020129|allocated
apnic|JP|ipv4|61.27.144.0|4096|20031016|allocated
apnic|JP|ipv4|61.27.160.0|8192|20031016|allocated
apnic|JP|ipv4|61.27.192.0|16384|20031016|allocated
apnic|CN|ipv4|61.28.0.0|4096|20010328|allocated
apnic|CN|ipv4|61.28.16.0|4096|20011002|allocated
apnic|CN|ipv4|61.28.32.0|8192|20020125|allocated
apnic|CN|ipv4|61.28.64.0|16384|20030703|allocated
apnic|PH|ipv4|61.28.128.0|16384|20041209|allocated
apnic|AU|ipv4|61.28.192.0|8192|20060821|allocated
apnic|VN|ipv4|61.28.224.0|8192|20070920|allocated
apnic|AU|ipv4|61.29.0.0|32768|20030407|allocated
apnic|CN|ipv4|61.29.128.0|16384|20041210|allocated
apnic|CN|ipv4|61.29.192.0|8192|20041210|allocated
apnic|CN|ipv4|61.29.224.0|4096|20041210|allocated
apnic|CN|ipv4|61.29.240.0|4096|20041210|allocated
apnic|TW|ipv4|61.30.0.0|65536|20010409|allocated
apnic|TW|ipv4|61.31.0.0|65536|20020402|allocated
apnic|KR|ipv4|61.32.0.0|524288|20000918|allocated
apnic|KR|ipv4|61.40.0.0|262144|20000918|allocated
apnic|JP|ipv4|61.44.0.0|16384|20030828|allocated
apnic|JP|ipv4|61.44.64.0|16384|20030926|allocated
apnic|JP|ipv4|61.44.128.0|16384|20040427|allocated
apnic|JP|ipv4|61.44.192.0|8192|20031006|allocated
apnic|JP|ipv4|61.44.224.0|4096|20030901|allocated
apnic|JP|ipv4|61.44.240.0|4096|20040129|allocated
apnic|JP|ipv4|61.45.0.0|32768|20030902|allocated
apnic|CN|ipv4|61.45.128.0|16384|20050131|allocated
apnic|JP|ipv4|61.45.192.0|8192|20060822|allocated
apnic|CN|ipv4|61.45.224.0|4096|20110412|allocated
apnic|JP|ipv4|61.45.240.0|2048|20100406|allocated
apnic|AU|ipv4|61.45.248.0|512|20100927|allocated
apnic|AP|ipv4|61.45.250.0|256|20100407|allocated
apnic|AU|ipv4|61.45.251.0|256|20100407|allocated
apnic|AU|ipv4|61.45.252.0|1024|20100407|allocated
apnic|JP|ipv4|61.46.0.0|65536|20030830|allocated
apnic|TH|ipv4|61.47.0.0|32768|20050301|allocated
apnic|CN|ipv4|61.47.128.0|16384|20050304|allocated
apnic|KR|ipv4|61.47.192.0|16384|20050308|allocated
apnic|CN|ipv4|61.48.0.0|262144|20010628|allocated
apnic|CN|ipv4|61.52.0.0|131072|20010628|allocated
apnic|CN|ipv4|61.54.0.0|65536|20010628|allocated
apnic|CN|ipv4|61.55.0.0|65536|20010628|allocated
apnic|TW|ipv4|61.56.0.0|524288|20010221|allocated
apnic|TW|ipv4|61.64.0.0|262144|20010221|allocated
apnic|AU|ipv4|61.68.0.0|65536|20010409|allocated
apnic|AU|ipv4|61.69.0.0|65536|20010808|allocated
apnic|TW|ipv4|61.70.0.0|32768|20010402|allocated
apnic|TW|ipv4|61.70.128.0|32768|20010726|allocated
apnic|TW|ipv4|61.71.0.0|32768|20010726|allocated
apnic|TW|ipv4|61.71.128.0|32768|20020222|allocated
apnic|KR|ipv4|61.72.0.0|262144|20001212|allocated
apnic|KR|ipv4|61.76.0.0|131072|20001212|allocated
apnic|KR|ipv4|61.78.0.0|131072|20010511|allocated
apnic|KR|ipv4|61.80.0.0|262144|20010511|allocated
apnic|KR|ipv4|61.84.0.0|131072|20010511|allocated
apnic|JP|ipv4|61.86.0.0|65536|20020820|allocated
apnic|JP|ipv4|61.87.0.0|16384|20030926|allocated
apnic|JP|ipv4|61.87.64.0|16384|20040226|allocated
apnic|SG|ipv4|61.87.128.0|16384|20050301|allocated
apnic|CN|ipv4|61.87.192.0|16384|20060823|allocated
apnic|AU|ipv4|61.88.0.0|65536|20011016|allocated
apnic|JP|ipv4|61.89.0.0|65536|20040520|allocated
apnic|TH|ipv4|61.90.0.0|65536|20040511|allocated
apnic|TH|ipv4|61.91.0.0|16384|20040511|allocated
apnic|TH|ipv4|61.91.64.0|16384|20040625|allocated
apnic|TH|ipv4|61.91.128.0|8192|20040625|allocated
apnic|TH|ipv4|61.91.160.0|8192|20040913|allocated
apnic|TH|ipv4|61.91.192.0|16384|20040913|allocated
apnic|HK|ipv4|61.92.0.0|65536|20011123|allocated
apnic|HK|ipv4|61.93.0.0|65536|20020517|allocated
apnic|ID|ipv4|61.94.0.0|65536|20020111|allocated
apnic|AU|ipv4|61.95.0.0|16384|20020118|allocated
apnic|AU|ipv4|61.95.64.0|16384|20020924|allocated
apnic|IN|ipv4|61.95.128.0|16384|20030807|allocated
apnic|IN|ipv4|61.95.192.0|8192|20030807|allocated
apnic|IN|ipv4|61.95.224.0|4096|20020123|allocated
apnic|IN|ipv4|61.95.240.0|4096|20030529|allocated
apnic|KR|ipv4|61.96.0.0|1048576|20010321|allocated
apnic|JP|ipv4|61.112.0.0|1048576|20000929|allocated
apnic|CN|ipv4|61.128.0.0|131072|19990527|allocated
apnic|CN|ipv4|61.130.0.0|131072|19990624|allocated
apnic|CN|ipv4|61.132.0.0|65536|19990624|allocated
apnic|CN|ipv4|61.133.0.0|32768|19990624|allocated
apnic|CN|ipv4|61.133.128.0|32768|19990624|allocated
apnic|CN|ipv4|61.134.0.0|16384|19990624|allocated
apnic|CN|ipv4|61.134.64.0|8192|19990624|allocated
apnic|CN|ipv4|61.134.96.0|8192|19990624|allocated
apnic|CN|ipv4|61.134.128.0|16384|19990624|allocated
apnic|CN|ipv4|61.134.192.0|16384|19990624|allocated
apnic|CN|ipv4|61.135.0.0|65536|19990624|allocated
apnic|CN|ipv4|61.136.0.0|16384|19990624|allocated
apnic|CN|ipv4|61.136.64.0|16384|19990624|allocated
apnic|CN|ipv4|61.136.128.0|32768|19990624|allocated
apnic|CN|ipv4|61.137.0.0|32768|19990624|allocated
apnic|CN|ipv4|61.137.128.0|32768|19990624|allocated
apnic|CN|ipv4|61.138.0.0|16384|19990624|allocated
apnic|CN|ipv4|61.138.64.0|16384|19990624|allocated
apnic|CN|ipv4|61.138.128.0|16384|19990624|allocated
apnic|CN|ipv4|61.138.192.0|16384|19990624|allocated
apnic|CN|ipv4|61.139.0.0|32768|19990624|allocated
apnic|CN|ipv4|61.139.128.0|16384|19990624|allocated
apnic|CN|ipv4|61.139.192.0|16384|19990624|allocated
apnic|CN|ipv4|61.140.0.0|262144|19990624|allocated
apnic|CN|ipv4|61.144.0.0|262144|20000314|allocated
apnic|CN|ipv4|61.148.0.0|131072|20000314|allocated
apnic|CN|ipv4|61.150.0.0|131072|20000314|allocated
apnic|CN|ipv4|61.152.0.0|65536|20000314|allocated
apnic|CN|ipv4|61.153.0.0|65536|20000314|allocated
apnic|CN|ipv4|61.154.0.0|131072|20000314|allocated
apnic|CN|ipv4|61.156.0.0|65536|20000314|allocated
apnic|CN|ipv4|61.157.0.0|65536|20000314|allocated
apnic|CN|ipv4|61.158.0.0|32768|20000314|allocated
apnic|CN|ipv4|61.158.128.0|32768|20000314|allocated
apnic|CN|ipv4|61.159.0.0|16384|20000314|allocated
apnic|CN|ipv4|61.159.64.0|16384|20000314|allocated
apnic|CN|ipv4|61.159.128.0|32768|20000314|allocated
apnic|CN|ipv4|61.160.0.0|65536|20001011|allocated
apnic|CN|ipv4|61.161.0.0|16384|20001011|allocated
apnic|CN|ipv4|61.161.64.0|16384|20001011|allocated
apnic|CN|ipv4|61.161.128.0|32768|20001011|allocated
apnic|CN|ipv4|61.162.0.0|65536|20001011|allocated
apnic|CN|ipv4|61.163.0.0|65536|20001011|allocated
apnic|CN|ipv4|61.164.0.0|65536|20001011|allocated
apnic|CN|ipv4|61.165.0.0|65536|20001011|allocated
apnic|CN|ipv4|61.166.0.0|65536|20001011|allocated
apnic|CN|ipv4|61.167.0.0|65536|20001011|allocated
apnic|CN|ipv4|61.168.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.169.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.170.0.0|131072|20001116|allocated
apnic|CN|ipv4|61.172.0.0|262144|20001116|allocated
apnic|CN|ipv4|61.176.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.177.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.178.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.179.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.180.0.0|32768|20001116|allocated
apnic|CN|ipv4|61.180.128.0|32768|20001116|allocated
apnic|CN|ipv4|61.181.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.182.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.183.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.184.0.0|262144|20001116|allocated
apnic|CN|ipv4|61.188.0.0|65536|20001116|allocated
apnic|CN|ipv4|61.189.0.0|32768|20001116|allocated
apnic|CN|ipv4|61.189.128.0|32768|20001116|allocated
apnic|CN|ipv4|61.190.0.0|131072|20001116|allocated
apnic|JP|ipv4|61.192.0.0|524288|20010531|allocated
apnic|JP|ipv4|61.200.0.0|524288|20010130|allocated
apnic|JP|ipv4|61.208.0.0|524288|20010130|allocated
apnic|TW|ipv4|61.216.0.0|65536|20001228|allocated
apnic|TW|ipv4|61.217.0.0|65536|20010117|allocated
apnic|TW|ipv4|61.218.0.0|131072|20010117|allocated
apnic|TW|ipv4|61.220.0.0|262144|20010515|allocated
apnic|TW|ipv4|61.224.0.0|262144|20010515|allocated
apnic|TW|ipv4|61.228.0.0|262144|20011009|allocated
apnic|CN|ipv4|61.232.0.0|262144|20010119|allocated
apnic|CN|ipv4|61.236.0.0|131072|20010119|allocated
apnic|HK|ipv4|61.238.0.0|65536|20021022|allocated
apnic|HK|ipv4|61.239.0.0|65536|20031110|allocated
apnic|CN|ipv4|61.240.0.0|262144|20010817|allocated
apnic|HK|ipv4|61.244.0.0|65536|20040415|allocated
apnic|JP|ipv4|61.245.0.0|32768|20050721|allocated
apnic|AU|ipv4|61.245.128.0|8192|20100707|allocated
apnic|LK|ipv4|61.245.160.0|4096|20100707|allocated
apnic|KR|ipv4|61.245.176.0|4096|20110106|allocated
apnic|JP|ipv4|61.245.192.0|4096|20070131|allocated
apnic|JP|ipv4|61.245.208.0|2048|20070131|allocated
apnic|JP|ipv4|61.245.216.0|2048|20080117|allocated
apnic|KR|ipv4|61.245.224.0|8192|20070201|allocated
apnic|IN|ipv4|61.246.0.0|65536|20040517|allocated
apnic|ID|ipv4|61.247.0.0|16384|20040119|allocated
apnic|KR|ipv4|61.247.64.0|16384|20050519|allocated
apnic|KR|ipv4|61.247.128.0|8192|20041231|allocated
apnic|TW|ipv4|61.247.160.0|4096|20060907|allocated
apnic|BD|ipv4|61.247.176.0|4096|20110107|allocated
apnic|KR|ipv4|61.247.192.0|8192|20060908|allocated
apnic|IN|ipv4|61.247.224.0|8192|20030807|allocated
apnic|KR|ipv4|61.248.0.0|524288|20010321|allocated
apnic|CN|ipv4|101.0.0.0|1024|20110414|allocated
apnic|ID|ipv4|101.0.4.0|1024|20101209|allocated
apnic|JP|ipv4|101.0.8.0|2048|20101209|allocated
apnic|JP|ipv4|101.0.16.0|4096|20101209|allocated
apnic|IN|ipv4|101.0.32.0|8192|20101210|allocated
apnic|AU|ipv4|101.0.64.0|16384|20101213|allocated
apnic|TW|ipv4|101.0.128.0|32768|20101224|allocated
apnic|CN|ipv4|101.1.0.0|1024|20110414|allocated
apnic|HK|ipv4|101.1.4.0|1024|20101209|allocated
apnic|KR|ipv4|101.1.8.0|2048|20101210|allocated
apnic|HK|ipv4|101.1.16.0|4096|20101210|allocated
apnic|KR|ipv4|101.1.32.0|8192|20101210|allocated
apnic|JP|ipv4|101.1.64.0|16384|20101214|allocated
apnic|JP|ipv4|101.1.128.0|32768|20101229|allocated
apnic|IN|ipv4|101.2.0.0|32768|20110131|allocated
apnic|JP|ipv4|101.2.128.0|8192|20101214|allocated
apnic|BD|ipv4|101.2.160.0|2048|20101213|allocated
apnic|AU|ipv4|101.2.168.0|1024|20101209|allocated
apnic|CN|ipv4|101.2.172.0|1024|20110414|allocated
apnic|LK|ipv4|101.2.176.0|4096|20101213|allocated
apnic|AU|ipv4|101.2.192.0|16384|20101215|allocated
apnic|TW|ipv4|101.3.0.0|65536|20101213|allocated
apnic|CN|ipv4|101.4.0.0|262144|20101209|allocated
apnic|TW|ipv4|101.8.0.0|524288|20101209|allocated
apnic|CN|ipv4|101.16.0.0|1048576|20101210|allocated
apnic|CN|ipv4|101.32.0.0|1048576|20101214|allocated
apnic|CN|ipv4|101.48.0.0|131072|20101210|allocated
apnic|ID|ipv4|101.50.0.0|1024|20110311|assigned
apnic|JP|ipv4|101.50.4.0|1024|20101210|allocated
apnic|JP|ipv4|101.50.8.0|2048|20101213|allocated
apnic|ID|ipv4|101.50.16.0|4096|20101213|allocated
apnic|JP|ipv4|101.50.32.0|4096|20101214|allocated
apnic|JP|ipv4|101.50.48.0|2048|20101214|allocated
apnic|CN|ipv4|101.50.56.0|1024|20110414|allocated
apnic|JP|ipv4|101.50.60.0|1024|20101214|allocated
apnic|PK|ipv4|101.50.64.0|16384|20110211|allocated
apnic|JP|ipv4|101.50.128.0|32768|20110201|allocated
apnic|TH|ipv4|101.51.0.0|65536|20101213|allocated
apnic|CN|ipv4|101.52.0.0|65536|20101216|allocated
apnic|VN|ipv4|101.53.0.0|16384|20110214|allocated
apnic|KR|ipv4|101.53.64.0|8192|20110309|allocated
apnic|JP|ipv4|101.53.96.0|1024|20101214|allocated
apnic|CN|ipv4|101.53.100.0|1024|20110414|allocated
apnic|JP|ipv4|101.53.104.0|2048|20101214|allocated
apnic|JP|ipv4|101.53.112.0|4096|20101214|allocated
apnic|AU|ipv4|101.53.128.0|32768|20110202|allocated
apnic|CN|ipv4|101.54.0.0|65536|20101216|allocated
apnic|KR|ipv4|101.55.0.0|32768|20110210|allocated
apnic|JP|ipv4|101.55.128.0|16384|20110218|allocated
apnic|JP|ipv4|101.55.192.0|8192|20110310|allocated
apnic|CN|ipv4|101.55.224.0|2048|20110412|allocated
apnic|JP|ipv4|101.55.232.0|2048|20101214|allocated
apnic|JP|ipv4|101.55.240.0|4096|20101214|allocated
apnic|IN|ipv4|101.56.0.0|524288|20101209|allocated
apnic|CN|ipv4|101.64.0.0|524288|20101209|allocated
apnic|CN|ipv4|101.72.0.0|262144|20101210|allocated
apnic|CN|ipv4|101.76.0.0|131072|20101210|allocated
apnic|CN|ipv4|101.78.0.0|1024|20110414|allocated
apnic|JP|ipv4|101.78.4.0|1024|20101216|allocated
apnic|LA|ipv4|101.78.8.0|2048|20101216|allocated
apnic|PH|ipv4|101.78.16.0|4096|20101214|allocated
apnic|CN|ipv4|101.78.32.0|8192|20110311|allocated
apnic|SG|ipv4|101.78.64.0|16384|20110218|allocated
apnic|HK|ipv4|101.78.128.0|32768|20110214|allocated
apnic|KR|ipv4|101.79.0.0|65536|20101217|allocated
apnic|CN|ipv4|101.80.0.0|1048576|20110103|allocated
apnic|CN|ipv4|101.96.0.0|2048|20110412|allocated
apnic|CN|ipv4|101.96.8.0|1024|20110414|allocated
apnic|VN|ipv4|101.96.12.0|1024|20101217|allocated
apnic|CN|ipv4|101.96.16.0|4096|20110412|allocated
apnic|JP|ipv4|101.96.32.0|8192|20110315|allocated
apnic|VN|ipv4|101.96.64.0|16384|20110221|allocated
apnic|CN|ipv4|101.96.128.0|32768|20110225|allocated
apnic|JP|ipv4|101.97.0.0|65536|20110407|allocated
apnic|NZ|ipv4|101.98.0.0|65536|20101222|allocated
apnic|VN|ipv4|101.99.0.0|16384|20110221|allocated
apnic|MY|ipv4|101.99.64.0|8192|20110315|allocated
apnic|CN|ipv4|101.99.96.0|8192|20110412|allocated
apnic|GU|ipv4|101.99.128.0|32768|20110225|allocated
apnic|NZ|ipv4|101.100.0.0|65536|20101222|allocated
apnic|NC|ipv4|101.101.0.0|16384|20110221|allocated
apnic|CN|ipv4|101.101.64.0|8192|20110412|allocated
apnic|HK|ipv4|101.101.96.0|1024|20101217|allocated
apnic|CN|ipv4|101.101.100.0|256|20110414|allocated
apnic|AU|ipv4|101.101.101.0|256|20110811|assigned
apnic|CN|ipv4|101.101.102.0|512|20110414|allocated
apnic|CN|ipv4|101.101.104.0|2048|20110412|allocated
apnic|CN|ipv4|101.101.112.0|4096|20110412|allocated
apnic|KR|ipv4|101.101.128.0|32768|20110228|allocated
apnic|JP|ipv4|101.102.0.0|16384|20110223|allocated
